id,text,sentiment
708,RT @atrib1: The fact that I might not ever see some of these people from high school ever again is giving me concerning amounts of separati…,1
709,"@Stephademic @realDonaldTrump I'm so sorry to hear that. We need better, more affordable mental health programs in this country.",0
710,RT @prncessschelsea: Idk why I don't talk about it. BUT MY ANXIETY HAS BEEN THROUGH THE ROOF,-1
711,RT @SpudSays: Not shocked by ignorant uninformed and uneducated comments about people with Mental Health issues#wehavealongwaytogo,-1
712,it is feeling like a rough mental health evening. praying for the sister mamas who are up with babies.,0
713,RT @HolyoakeWA: Join the @Mind__Matters Showcase &amp; improve support for students experiencing mental health issues… ,1
714,"...the only way we're going to get used to, you know, talking about things like depression.",-1
715,@sulekina or just depression!,1
716,@walkingontravel With anxiety and difficulty. (Our senior travel advisor wrote about this last year.) https://t.co/LNsvt3iiRP,-1
717,How taking care of your gut bacteria could improve your anxiety https://t.co/YTzhrr5CwZ via @foundmyfitness,1
718,Depression is caused by depression and cured by happiness,1
719,still blaming the Russians-  LOCK HER UP in a mental health ward!,-1
720,Yup https://t.co/wlRyjL3KLP,0
721,Mine isn't the case https://t.co/nSPfqOjmFc,0
722,"RT @_RedTyneside: I feel more contained, and at peace. After ten days of brutal, crushing anxiety, something changed. I'm unwell, but feel…",-1
723,"Still Here. 

#confession #mentalhealth #depression #surival 

https://t.co/sncWndyCVn https://t.co/ynj9grzUay",-1
724,"RT @bloodyymary_: my anxiety is going insane, i'm sooooo sleepy, i feel so fucking ugly, not ready for work",1
725,Haircuts aimed at de-stigmatizing teen mental health issues. https://t.co/HJyUWjwsUh,0
726,Haircuts aimed at de-stigmatizing teen mental health issues. https://t.co/j20urmejIE,0
727,Haircuts aimed at de-stigmatizing teen mental health issues. https://t.co/ppz3648uwZ,0
728,Haircuts aimed at de-stigmatizing teen mental health issues. https://t.co/H8kE0vywId,0
729,Haircuts aimed at de-stigmatizing teen mental health issues. https://t.co/WmN0qi53Hv,0
730,Fellow Anxiety suffers. Listen up! #anxiety How to Calm Our Anxious Selves | World of Psychology… https://t.co/84ao4FSxXd,1
731,How to cope with anxiety - https://t.co/qNuSkBMTRw,1
732,RT @poopoonga: I feel the SC should order an assessment of mental health status for all  the honourable judges .they seem to be extremely…,-1
733,"Don’t neglect your mental health. In honor of #MentalHealthMonth, check out these 5 easy ways to destress. https://t.co/qD1P9RqWlN @AACOMGR",1
734,Emotionally: #TigersEye alleviates #depression and uplifts moods.  https://t.co/eoWaEqIIE6,-1
735,"[맘담] - 엄살 9. 트름, �?싸개,태열 와우! - https://t.co/6b6LOZtF11",0
736,Performance Anxiety + How to Deal With It - https://t.co/W5oWpZuxIM,1
737,Ignoring mental health has a cost extending far beyond bad publicity and unhappy employees. https://t.co/qqJxnKIY9c,-1
738,Yoga for seniors is beneficial for those who wish to maintain and improve physical and mental health https://t.co/eHjiBurU6p,1
739,"im watching parks and recs and its the episode where ben is like, Depression Creating and jobless and. yeah https://t.co/CgD1uW8Mmz",-1
740,"*New Post* My Thoughts On Netflix  ""13 Reasons Why"" as a mental health sufferer and former bullied teen!… https://t.co/2FZMGC3rpC",-1
741,depression,1
742,"@ The doc's office, got my Vegas Nerve Stimulator turned on. It should help w/ my depression/seizures. PANDAS is bo… https://t.co/1E8KKteEuJ",-1
743,RT @NinthWardJawn: me as my mental health continues to decline and my depression and anxiety cloud my judgment and decision making. https:/…,-1
744,Just applied to be on the board for the Mental Health Initiative 😎,1
745,#depression #followers Remember what your SIBLING did? Recovery is possible!  *https://t.co/mgsYr8PBWK Please Retwe… https://t.co/bwbECzfmJ4,-1
746,I took the best depression nap today,-1
747,"RT @VelvetCyberpunk: I had family in the sit down strike of '37. #FlintMichigan #UnionStrong 

https://t.co/OO7tNM6aAj",-1
748,Podcast: Anxiety Lies Constantly – How to Stop Listening https://t.co/VbQWwz3o6w https://t.co/YU0LzU5g07,1
749,RT @bernmelnyk: Teen suicide is on the rise. We must do a better job with prevention and teaching CBT/coping skills BEFORE depression occur…,1
750,I hate it when he's about to come but then my depression sets in and all I want to do is die.,-1
751,Fidget spinners are just annoying toys-here's a list of USEFUL fidgets. #ADHD #Autism #Anxiety… https://t.co/FBERq5A4Wz,0
752,Time Capsule Of Depression-Era Candy Wrappers Found In Congress Theater https://t.co/qFkU5ZV1lH,0
753,my parents feel like im being lazy despite my constant pleas to go see a mental health professional and my day to day struggling,-1
754,RT @awonderdj: Anxiety is a helluva drug,1
755,11. I used to have rly bad anxiety but now recovering! OKBAI,-1
756,RT @GRYKING: It's time to question Donald Trump's mental health. https://t.co/TaWt6bQ5HK,0
757,I've got such bad anxiety that I've just  been sitting in my car for like 3 hours because I don't know what to do or where to go,-1
758,lol sike that shits gonna give me anxiety about feeling depressed probably,-1
759,Paling tak suka kalau anxiety attack dah mula serang aku.,-1
760,"RT @entrust: depression isn't always suicide notes and pill bottles. sometimes, it's all smiles and fake laughter depression isn't always e…",-1
761,Post 1am depression twitter https://t.co/IBMPN4kn8l,1
762,RT @thatoneblonde28: my therapist when i finally show up for an appointment after weeks of cancelling and neglecting my mental health: http…,-1
763,Slipping back in [RANT] via /r/depression https://t.co/jBZoka9mW6,-1
764,Something just gave me anxiety and I forgot what it was.,-1
765,depression hours at it again brb https://t.co/IG6ZMK0CrS,1
766,I wish lmao. It'll amplify things by 10000999% https://t.co/5NPZb2fINI,-1
767,Depression my ass!,-1
768,accurate description of depression is accurate (thread) https://t.co/jBxoXvOqxW,0
769,my waiting anxiety is high,-1
770,"@SterlingLDN @HvrrisonLdn My eyes feel like they're gonna pop out of my head, anxiety has kicked in and I'm bugging out ☹�?",-1
771,RT @SandySnoble63: Goodnight everyone. Get some rest and take good care! My anxiety is off the charts. Check you tomorrow! 👋�?�👋�?�👋�?��?��?�?🌈�?��?�?🌈…,-1
772,crippling depression,-1
773,8th grade?!? I didn't even know what depression was at that age!! https://t.co/8qWhjtkm3z,1
774,"So first night, anxiety attack. And second night swollen collarbone... this trip is gonna kill me",-1
775,My happiness suffocated me yesterday it's only right that today I drown in my anxiety and depression 🙃🙃🙃🙃🙃🙃🤣,-1
776,"Tattoo #2- I am more than depression, anxiety and OCD. I have strength. https://t.co/8g3nEPzsnc",1
777,"@SkinnyPIease That's great. Likewise for me, I'm not one to let depression &amp; self harm kill me tho I continue to do so.",-1
778,RT @Reeecola: Creating is beautiful but we never get back the advice we need to receive https://t.co/SthbtCPjkU,0
779,"RT @normanisnugget: When depression takes over and you push people away bc you feel like you dont deserve them, hurts like hell.",1
780,@MaxineWaters We are wondering about your mental health.,0
781,RT @masturbatelog: Masturbating didn't help the anxiety,-1
782,RT @SisterTalksPod: Have you heard ‘Ep. 2 | M is for Mental Health’ by Sister Talks With Anaston &amp; Alexandria on #SoundCloud? #np https://t…,0
783,"@Tess_Holliday As a professional, high %body fat IS UNHEALTHY, it limits some activities, and usually anxiety 'desp… https://t.co/8wBHjy56BA",-1
784,RT @aghanaiangirl: Remember what you guys did to bom when it was her depression meds 😴,-1
785,https://t.co/YvYBVrBbJr https://t.co/YvYBVrBbJr,0
786,RT @sushitrash: Mental health is so dope. Take care of yourself!!,1
787,"But a funny aspect is that unlike normal anxiety moments, hearing people laugh feels good. I-If it's a goofy kinda character.",1
788,https://t.co/P2YdKr6KKp,0
789,How to cope with anxiety - https://t.co/jU4cQgq5Qx,1
790,"Okay, time to cry, but in the bed.
Night night.
AND PRAISE THE FUCKING VOID SHEESH
NOBODY CAN'T STOP ME EXCEPT MYSELF AND MY ANXIETY AHAH !",-1
791,Therapy via Skype - Skype Therapy for Overcoming Anxiety  https://t.co/QdNpZh0IXA https://t.co/zR5Zz7ZOKK,1
792,"Suffering is the prerequisite of Greatness.
Depression is the prerequisite of Obsession. https://t.co/vrjbTLnQ9u",-1
793,Out of all the members i think we know the least about who are Suga's friends but apparently he helped Suran get through her depression,-1
794,RT @Healthy_LivingO: How To Make Lavender Lemonade To Get Rid Of Headaches &amp; Anxiety https://t.co/INOFaraQpd,-1
795,"More than a third of teenage girls experience depression, new study says - The Washington Post https://t.co/PcZynZAzzG",1
796,Written version https://t.co/OeTpQmYUb6,0
797,RT @OGsagey: Depression is not a fucking joke.,1
798,im so nervous wow i love anxiety,-1
799,RT @Worthless35: #depression https://t.co/XiEJDroSVl,-1
800,@joerogan @duncantrussell     https://t.co/TCqCUQYApA,0
801,RT @truthe_sayer: @polNewsForever Prediction for the future:  Mental Health Industry will thrive for the next 7 1/2 years,1
802,"RT @entrust: “you look depressed�?

thanks it’s the depression.",-1
803,managing my workload and mental health and job searching like https://t.co/NZNjnGlnpe,1
804,"RT @chilltyler: i was told ""you have depression"" just because i'm not sad about my life when they think i should be",-1
805,these bitches depression + anxiety are tryna sabotage me and im so done w it!!!,-1
806,"RT @lifeaseva: If I had a dollar for every time I open up to someone about my anxiety and they go ""oh yeah I totally get nervous s… ",-1
807,USA Flag Fidget Hand Spinner Anxiety Stress Relief Manipulative Play ADHD Toy https://t.co/aQ75DL4UIk https://t.co/MhxDNfC6xN,1
808,Hiya Calling on tv radio papers  please  get behind birmingham mind we need to talk about mental health let's have a phone ins,-1
809,Why are our kids so miserable? https://t.co/3S4oHPgg60 #mentalhealth #childhood #familyvalues,-1
810,"@Daniellemalaur1 @Sangurtune @savwafare @cnnbrk I've been to Europe, it's so gorgeous,  but feel unsafe abroad for… https://t.co/jUjRxADB0r",0
811,These are all pretty much no brainers ha see what I did there. https://t.co/Kb2P2Ab7CO,1
812,Currently fighting a depression nap.,-1
813,Don't watch Ishqbaaz if you have anxiety this shit gets me freaky,1
814,@ThomasSanders So wait. Anxiety and Morality are married? .... or going to be !!!!!!! O.O,0
815,100% this guy from school told a bunch of people on campus that I'm a bitch bc I have an 'rbf' https://t.co/9IVEwcxgYL,-1
816,RT @timcalderon_: Anxiety levels rising each hour,-1
817,@MonicaBrighton @BJWahlstrom Great Depression and WW3?,1
818,"RT @AngieElliott30: What if I told you the LGBQT community benefits the most from suicide prevention and mental health awareness?
 https://…",1
819,It's a mental disorder for someone to believe in talking ants/flying horses. https://t.co/6wauL14szd,-1
820,RT @1santogogh: Can my depression leave me the fuck alone,-1
821,amateur anxiety. tendencies to auto-sabotage. self destructive behaviour. bitter grief.,-1
822,"@LizKatzOfficial @kellyjeaaann @bigbossboze Liz, I know you struggle with anxiety disorder (correct if I'm wrong).… https://t.co/S75kDj72Zx",-1
823,RT @beckybankss: cause now if things don't go my way i literally sink into depression,-1
824,"RT @_gmusignac: send nudes, its for my depression and anxiety ;)",-1
825,"RT @FreakingTrue: when you are trying to fight paranoia, depression, dissociation while attempting to balance meaningful relationships http…",-1
826,does anyone have advice on how to study for finals/how to not have anxiety about school 24/7 😓😅 plz help lol,1
827,school is over great no more anxiety,1
828,"Depression and Psychopathy are opposite sides... ones is destructive to oneself, the other is destructive to others.",-1
829,RT @chelsea: anxiety is too real,-1
830,Hand Spinner Tri Fidget Stress Reducer ADHD Anxiety Autism Desk Toy EDC Copper   via eBay https://t.co/DAvBZRDBro,-1
831,I don't think I've ever had such a bad anxiety attack in my life I don't know what to do,-1
832,can my depression chill out for two minutes and give me break sometimes i don't have the energy to deal with it 24/… https://t.co/d6cwUAQXjo,-1
833,"RT @eyeforhistory: 1930s Oyster shuckers, Children of The Great Depression https://t.co/AAQkYCqzaH",1
834,RT @helengilburt: Never has mental health been so prominent in politics - but what are the parties offering and how will they fund it https…,1
835,Dat coz; forcin' me to crash the Capulet party because of my depression 😒. Methinks I'll go to seduce Rosaline😋. #tamingofthefalcon #72for💕,-1
836,Seriously though I have anxiety after these trailers.,-1
837,@DonaldJTrumpJr @CNN Jail time or insane asylum time- she exhibited disturbing behavior and should have mental health evaluated,0
838,Beautiful. https://t.co/u6ZftQrbvh,0
839,RT @DadePhelan: @MHATPolicy @GovAbbott @MHATexas Proud to Joint Author! Thank you @NicoleCollier95. Great mental health legislation… ,1
840,"RT @AmyJRomine: How ""Daily Uplifts"" Can Counter Depression ~ 4 Key Findings From a New Study on Mood https://t.co/zP7mypsRse… ",-1
841,Anxiety leads to tears.,1
842,"RT @creaturecharlie: ur mcm is cute but in an ugly way and uses memes and irony to hide his burdening depression from everyone, it's me, i'…",-1
843,Hmm pie charts might work better for me 👌�?� https://t.co/YgvoGBOgNb,0
